Num,x1,x2,x3,x4,x5,x1Name,x2Name,x3Name,x4Name,x5Name,account,subArea,Population(K),GNI(M$)
312,jp,05,14,,,Japan,Akita,Kazunokosaka,山本郡八峰町,,,,4,
313,jp,05,15,,,Japan,Akita,Kitaakitakamikoani,南秋田郡五城目町,,,,2,
314,jp,05,16,,,Japan,Akita,Yamamotofujisato,南秋田郡八郎潟町,,,,3,
315,jp,05,17,,,Japan,Akita,Yamamotosanshu,南秋田郡井川町,,,,14,
316,jp,05,18,,,Japan,Akita,Yamamotohappou,南秋田郡大潟村,,,,6,
317,jp,05,19,,,Japan,Akita,Minamiakitagojoume,仙北郡美郷町,,,,8,
318,jp,05,20,,,Japan,Akita,Minamiakitahachirougata,雄勝郡羽後町,,,,5,
319,jp,05,21,,,Japan,Akita,Minamiakitaikawa,雄勝郡東成瀬村,,,,4,
320,jp,05,22,,,Japan,Akita,Minamiakitaoogata,山形市,,,,3,
321,jp,05,23,,,Japan,Akita,Senbokumisato,米沢市,,,,17,
322,jp,05,24,,,Japan,Akita,Okatsuugo,鶴岡市,,,,13,
323,jp,05,25,,,Japan,Akita,Okatsuhigashinaruse,酒田市,,,,2,
324,jp,06,,,,Japan,Yamagata,,新庄市,,,,1012,
325,jp,06,01,,,Japan,Yamagata,Yamagata,寒河江市,,,,236,
326,jp,06,02,,,Japan,Yamagata,Yonezawa,上山市,,,,75,
327,jp,06,03,,,Japan,Yamagata,Tsuruoka,村山市,,,,117,
328,jp,06,04,,,Japan,Yamagata,Sakata,長井市,,,,94,
329,jp,06,05,,,Japan,Yamagata,Shinjou,天童市,,,,32,
330,jp,06,06,,,Japan,Yamagata,Sagae,東根市,,,,39,
331,jp,06,07,,,Japan,Yamagata,Ueyama,尾花沢市,,,,28,
332,jp,06,08,,,Japan,Yamagata,Yama,南陽市,,,,21,
333,jp,06,09,,,Japan,Yamagata,Nagai,東村山郡山辺町,,,,24,
334,jp,06,10,,,Japan,Yamagata,Tendou,東村山郡中山町,,,,60,
335,jp,06,11,,,Japan,Yamagata,Higashine,西村山郡河北町,,,,48,
336,jp,06,12,,,Japan,Yamagata,Obanazawa,西村山郡西川町,,,,14,
337,jp,06,13,,,Japan,Yamagata,Nanyou,西村山郡朝日町,,,,29,
338,jp,06,14,,,Japan,Yamagata,Higashiyama,西村山郡大江町,,,,24,
339,jp,06,15,,,Japan,Yamagata,Koushunmachi,北村山郡大石田町,,,,13,
340,jp,06,16,,,Japan,Yamagata,Higashiyamanakayama,最上郡金山町,,,,10,
341,jp,06,17,,,Japan,Yamagata,Nishiyama,最上郡最上町,,,,34,
342,jp,06,18,,,Japan,Yamagata,Nishiyamakahoku,最上郡舟形町,,,,17,
343,jp,06,19,,,Japan,Yamagata,Nishiyamanishikawa,最上郡真室川町,,,,5,
344,jp,06,20,,,Japan,Yamagata,Nishiyamaasahi,最上郡大蔵村,,,,6,
345,jp,06,21,,,Japan,Yamagata,Nishiyamaooe,最上郡鮭川村,,,,7,
346,jp,06,22,,,Japan,Yamagata,Kitayama,最上郡戸沢村,,,,6,
347,jp,06,23,,,Japan,Yamagata,Soedamachi,東置賜郡高畠町,,,,6,
348,jp,06,24,,,Japan,Yamagata,Sakaemura,東置賜郡川西町,,,,5,
349,jp,06,25,,,Japan,Yamagata,Saijousaijou,西置賜郡小国町,,,,7,
350,jp,06,26,,,Japan,Yamagata,Saijoufunagata,西置賜郡白鷹町,,,,5,
351,jp,06,27,,,Japan,Yamagata,Saijoumamurogawa,西置賜郡飯豊町,,,,6,
352,jp,06,28,,,Japan,Yamagata,Saijouookura,東田川郡三川町,,,,3,
353,jp,06,29,,,Japan,Yamagata,Saijousakekawa,東田川郡庄内町,,,,4,
354,jp,06,30,,,Japan,Yamagata,Saijoutozawa,飽海郡遊佐町,,,,4,
355,jp,06,31,,,Japan,Yamagata,Higashiokitamatakahata,福島市,,,,21,
356,jp,06,32,,,Japan,Yamagata,Higashiokitamakawanishi,会津若松市,,,,13,
357,jp,06,33,,,Japan,Yamagata,Nishiokitamashoukoku,郡山市,,,,7,
358,jp,06,34,,,Japan,Yamagata,Nishiokitamashirataka,いわき市,,,,12,
359,jp,06,35,,,Japan,Yamagata,Nishiokitamaiide,白河市,,,,6,
360,jp,06,36,,,Japan,Yamagata,Higashitagawamikawa,須賀川市,,,,7,
361,jp,06,37,,,Japan,Yamagata,Higashitagawashounai,喜多方市,,,,19,
362,jp,06,38,,,Japan,Yamagata,Akumiyusa,相馬市,,,,12,
363,jp,07,,,,Japan,Fukushima,,二本松市,,,,1771,
364,jp,07,01,,,Japan,Fukushima,Fukushima,田村市,,,,265,
365,jp,07,02,,,Japan,Fukushima,Aizuwakamatsu,南相馬市,,,,111,
366,jp,07,03,,,Japan,Fukushima,Yama,伊達市,,,,312,
367,jp,07,04,,,Japan,Fukushima,Iwaki,本宮市,,,,303,
368,jp,07,05,,,Japan,Fukushima,Shirakawa,伊達郡桑折町,,,,57,
369,jp,07,06,,,Japan,Fukushima,Sukagawa,伊達郡国見町,,,,73,
370,jp,07,07,,,Japan,Fukushima,Kitakata,伊達郡川俣町,,,,44,
371,jp,07,08,,,Japan,Fukushima,Souma,安達郡大玉村,,,,32,
372,jp,07,09,,,Japan,Fukushima,Nihonmatsu,岩瀬郡鏡石町,,,,50,
373,jp,07,10,,,Japan,Fukushima,Ta,岩瀬郡天栄村,,,,33,
374,jp,07,11,,,Japan,Fukushima,Minamisouma,南会津郡下郷町,,,,56,
375,jp,07,12,,,Japan,Fukushima,Date,南会津郡檜枝岐村,,,,56,
376,jp,07,13,,,Japan,Fukushima,Motomiya,南会津郡只見町,,,,30,
377,jp,07,14,,,Japan,Fukushima,Datekuwaori,南会津郡南会津町,,,,11,
378,jp,07,15,,,Japan,Fukushima,Datekunimi,耶麻郡北塩原村,,,,8,
379,jp,07,16,,,Japan,Fukushima,Dategawamata,耶麻郡西会津町,,,,11,
380,jp,07,17,,,Japan,Fukushima,Adachiootama,耶麻郡磐梯町,,,,9,
381,jp,07,18,,,Japan,Fukushima,Iwasekagamiishi,耶麻郡猪苗代町,,,,12,
382,jp,07,19,,,Japan,Fukushima,Iwaseten'Ei,河沼郡会津坂下町,,,,5,
383,jp,07,20,,,Japan,Fukushima,Minamiaizushimogou,河沼郡湯川村,,,,5,
384,jp,07,21,,,Japan,Fukushima,Minamiaizuhieki,河沼郡柳津町,,,,0,
385,jp,07,22,,,Japan,Fukushima,Minamiaizutadami,大沼郡三島町,,,,4,
386,jp,07,23,,,Japan,Fukushima,Minamiaizuminamiaizu,大沼郡金山町,,,,13,
387,jp,07,24,,,Japan,Fukushima,Yamakitashiobara,大沼郡昭和村,,,,2,
388,jp,07,25,,,Japan,Fukushima,Yamanishiaizu,大沼郡会津美里町,,,,5,
389,jp,07,26,,,Japan,Fukushima,Yamabandai,西白河郡西郷村,,,,3,
390,jp,07,27,,,Japan,Fukushima,Yamainawashiro,西白河郡泉崎村,,,,13,
391,jp,07,28,,,Japan,Fukushima,Kawanumaaizubange,西白河郡中島村,,,,14,
392,jp,07,29,,,Japan,Fukushima,Kawanumayukawa,西白河郡矢吹町,,,,3,
393,jp,07,30,,,Japan,Fukushima,Kawanumayanatsu,東白川郡棚倉町,,,,3,
394,jp,07,31,,,Japan,Fukushima,Oonumamishima,東白川郡矢祭町,,,,1,
395,jp,07,32,,,Japan,Fukushima,Oonumakanayama,東白川郡塙町,,,,2,
396,jp,07,33,,,Japan,Fukushima,Oonumashouwa,東白川郡鮫川村,,,,1,
397,jp,07,34,,,Japan,Fukushima,Oonumaaizumisato,石川郡石川町,,,,18,
398,jp,07,35,,,Japan,Fukushima,Nishishirakawasaigou,石川郡玉川村,,,,21,
399,jp,07,36,,,Japan,Fukushima,Nishishirakawaizumisaki,石川郡平田村,,,,6,
400,jp,07,37,,,Japan,Fukushima,Nishishirakawanakajima,石川郡浅川町,,,,5,
401,jp,07,38,,,Japan,Fukushima,Nishishirakawayabuki,石川郡古殿町,,,,17,
402,jp,07,39,,,Japan,Fukushima,Higashishirakawatanakura,田村郡三春町,,,,13,
403,jp,07,40,,,Japan,Fukushima,Higashishirakawayamatsuri,田村郡小野町,,,,5,
404,jp,07,41,,,Japan,Fukushima,Higashishirakawahanawa,双葉郡広野町,,,,8,
405,jp,07,42,,,Japan,Fukushima,Higashishirakawasamekawa,双葉郡楢葉町,,,,3,
406,jp,07,43,,,Japan,Fukushima,Ishikawaishikawa,双葉郡富岡町,,,,14,
407,jp,07,44,,,Japan,Fukushima,Ishikawatamagawa,双葉郡川内村,,,,6,
408,jp,07,45,,,Japan,Fukushima,Ishikawahirata,双葉郡大熊町,,,,5,
409,jp,07,46,,,Japan,Fukushima,Ishikawaasakawa,双葉郡双葉町,,,,6,
410,jp,07,47,,,Japan,Fukushima,Ishikawafurudono,双葉郡浪江町,,,,5,
411,jp,07,48,,,Japan,Fukushima,Ta,双葉郡葛尾村,,,,25,
412,jp,07,49,,,Japan,Fukushima,Tamiharu,相馬郡新地町,,,,16,
413,jp,07,50,,,Japan,Fukushima,Taono,相馬郡飯舘村,,,,9,
414,jp,07,51,,,Japan,Fukushima,Futabakouya,水戸市,,,,5,
415,jp,07,52,,,Japan,Fukushima,Futabanaraha,日立市,,,,6,
416,jp,07,53,,,Japan,Fukushima,Futabatomioka,土浦市,,,,11,
417,jp,07,54,,,Japan,Fukushima,Futabakawauchi,古河市,,,,2,
418,jp,07,55,,,Japan,Fukushima,Futabaookuma,石岡市,,,,10,
419,jp,07,56,,,Japan,Fukushima,Futabafutaba,結城市,,,,5,
420,jp,07,57,,,Japan,Fukushima,Futabanamie,龍ケ崎市,,,,15,
421,jp,07,58,,,Japan,Fukushima,Futabakatsurao,下妻市,,,,1,
422,jp,07,59,,,Japan,Fukushima,Soumashinchi,常総市,,,,7,
423,jp,07,60,,,Japan,Fukushima,Soumaiitate,常陸太田市,,,,5,
424,jp,08,,,,Japan,Ibaraki,,高萩市,,,,2849,
425,jp,08,01,,,Japan,Ibaraki,Mito,北茨城市,,,,267,
426,jp,08,02,,,Japan,Ibaraki,Hitachi,笠間市,,,,164,
427,jp,08,03,,,Japan,Ibaraki,Tsuchiura,取手市,,,,142,
428,jp,08,04,,,Japan,Ibaraki,Koga,牛久市,,,,140,
429,jp,08,05,,,Japan,Ibaraki,Ishioka,つくば市,,,,70,
430,jp,08,06,,,Japan,Ibaraki,Yuuki,ひたちなか市,,,,50,
431,jp,08,07,,,Japan,Ibaraki,Ryuukesaki,鹿嶋市,,,,75,
432,jp,08,08,,,Japan,Ibaraki,Shimozuma,潮来市,,,,42,
433,jp,08,09,,,Japan,Ibaraki,Jousou,守谷市,,,,61,
434,jp,08,10,,,Japan,Ibaraki,Hitachioota,常陸大宮市,,,,46,
435,jp,08,11,,,Japan,Ibaraki,Takahagi,那珂市,,,,26,
436,jp,08,12,,,Japan,Ibaraki,Kitaibaraki,筑西市,,,,40,
437,jp,08,13,,,Japan,Ibaraki,Kasama,坂東市,,,,73,
438,jp,08,14,,,Japan,Ibaraki,Toride,稲敷市,,,,106,
439,jp,08,15,,,Japan,Ibaraki,Ushiku,かすみがうら市,,,,84,
440,jp,08,16,,,Japan,Ibaraki,Tsukuba,桜川市,,,,259,
441,jp,08,17,,,Japan,Ibaraki,Hitachinaka,神栖市,,,,155,
442,jp,08,18,,,Japan,Ibaraki,Kashima,行方市,,,,65,
443,jp,08,19,,,Japan,Ibaraki,Itako,鉾田市,,,,26,
444,jp,08,20,,,Japan,Ibaraki,Moriya,つくばみらい市,,,,71,
445,jp,08,21,,,Japan,Ibaraki,Hitachioomiya,小美玉市,,,,38,
446,jp,08,22,,,Japan,Ibaraki,Naka,東茨城郡茨城町,,,,53,
447,jp,08,23,,,Japan,Ibaraki,Chikusei,東茨城郡大洗町,,,,100,
448,jp,08,24,,,Japan,Ibaraki,Bandou,東茨城郡城里町,,,,52,
449,jp,08,25,,,Japan,Ibaraki,Inashiki,那珂郡東海村,,,,37,
450,jp,08,26,,,Japan,Ibaraki,Kasumigaura,久慈郡大子町,,,,40,
451,jp,08,27,,,Japan,Ibaraki,Sakuragawa,稲敷郡美浦村,,,,38,
452,jp,08,28,,,Japan,Ibaraki,Kamisu,稲敷郡阿見町,,,,94,
453,jp,08,29,,,Japan,Ibaraki,Namegata,稲敷郡河内町,,,,32,
454,jp,08,30,,,Japan,Ibaraki,Hokota,結城郡八千代町,,,,47,
455,jp,08,31,,,Japan,Ibaraki,Tsukubamirai,猿島郡五霞町,,,,54,
456,jp,08,32,,,Japan,Ibaraki,Omitama,猿島郡境町,,,,48,
457,jp,08,33,,,Japan,Ibaraki,Higashiibarakiibaraki,北相馬郡利根町,,,,31,
458,jp,08,34,,,Japan,Ibaraki,Higashiibarakiooarai,宇都宮市,,,,15,
459,jp,08,35,,,Japan,Ibaraki,Higashiibarakishirosato,足利市,,,,18,
460,jp,08,36,,,Japan,Ibaraki,Nakatoukai,栃木市,,,,38,
461,jp,08,37,,,Japan,Ibaraki,Kujioogo,佐野市,,,,15,
462,jp,08,38,,,Japan,Ibaraki,Inashikimihoro,鹿沼市,,,,14,
463,jp,08,39,,,Japan,Ibaraki,Inashikiami,日光市,,,,50,
464,jp,08,40,,,Japan,Ibaraki,Inashikikawauchi,小山市,,,,8,
465,jp,08,41,,,Japan,Ibaraki,Yuukiyachiyo,真岡市,,,,21,
466,jp,08,42,,,Japan,Ibaraki,Sarushimagoka,大田原市,,,,8,
467,jp,08,43,,,Japan,Ibaraki,Sarushimasakai,矢板市,,,,25,
468,jp,08,44,,,Japan,Ibaraki,Kitasoumatone,那須塩原市,,,,15,
469,jp,09,,,,Japan,Tochigi,,さくら市,,,,1904,
470,jp,09,01,,,Japan,Tochigi,Utsunomiya,那須烏山市,,,,515,
471,jp,09,02,,,Japan,Tochigi,Ashikaga,下野市,,,,140,
472,jp,09,03,,,Japan,Tochigi,Tochigi,河内郡上三川町,,,,153,
473,jp,09,04,,,Japan,Tochigi,Sano,芳賀郡益子町,,,,113,
474,jp,09,05,,,Japan,Tochigi,Kanuma,芳賀郡茂木町,,,,93,
475,jp,09,06,,,Japan,Tochigi,Nikkou,芳賀郡市貝町,,,,75,
476,jp,09,07,,,Japan,Tochigi,Oyama,芳賀郡芳賀町,,,,167,
477,jp,09,08,,,Japan,Tochigi,Mooka,下都賀郡壬生町,,,,78,
478,jp,09,09,,,Japan,Tochigi,Ootawara,下都賀郡野木町,,,,68,
479,jp,09,10,,,Japan,Tochigi,Yaita,塩谷郡塩谷町,,,,30,
480,jp,09,11,,,Japan,Tochigi,Nasushiobara,塩谷郡高根沢町,,,,116,
481,jp,09,12,,,Japan,Tochigi,Sakura,那須郡那須町,,,,44,
482,jp,09,13,,,Japan,Tochigi,Nasukarasuyama,那須郡那珂川町,,,,23,
483,jp,09,14,,,Japan,Tochigi,Shimotsuke,前橋市,,,,60,
484,jp,09,15,,,Japan,Tochigi,Kawauchikaminokawa,高崎市,,,,31,
485,jp,09,16,,,Japan,Tochigi,Hagamashiko,桐生市,,,,21,
486,jp,09,17,,,Japan,Tochigi,Hagamotegi,伊勢崎市,,,,11,
487,jp,09,18,,,Japan,Tochigi,Hagakai,太田市,,,,11,
488,jp,09,19,,,Japan,Tochigi,Hagahaga,沼田市,,,,15,
489,jp,09,20,,,Japan,Tochigi,Shimotsugamibu,館林市,,,,38,
490,jp,09,21,,,Japan,Tochigi,Shimotsuganogi,渋川市,,,,25,
491,jp,09,22,,,Japan,Tochigi,Shioyashioya,藤岡市,,,,10,
492,jp,09,23,,,Japan,Tochigi,Shioyatakanezawa,富岡市,,,,29,
493,jp,09,24,,,Japan,Tochigi,Nasunasu,安中市,,,,24,
494,jp,09,25,,,Japan,Tochigi,Nasunakagawa,みどり市,,,,14,
495,jp,10,,,,Japan,Gunma,,北群馬郡榛東村,,,,1908,
496,jp,10,01,,,Japan,Gunma,Maebashi,北群馬郡吉岡町,,,,329,
497,jp,10,02,,,Japan,Gunma,Takasaki,多野郡上野村,,,,366,
498,jp,10,03,,,Japan,Gunma,Kiryuu,多野郡神流町,,,,101,
499,jp,10,04,,,Japan,Gunma,Isesaki,甘楽郡下仁田町,,,,212,
500,jp,10,05,,,Japan,Gunma,Oota,甘楽郡南牧村,,,,223,
501,jp,10,06,,,Japan,Gunma,Numata,甘楽郡甘楽町,,,,44,
502,jp,10,07,,,Japan,Gunma,Tatebayashi,吾妻郡中之条町,,,,74,
503,jp,10,08,,,Japan,Gunma,Shibukawa,吾妻郡長野原町,,,,72,
504,jp,10,09,,,Japan,Gunma,Fujioka,吾妻郡嬬恋村,,,,62,
505,jp,10,10,,,Japan,Gunma,Tomioka,吾妻郡草津町,,,,45,
506,jp,10,11,,,Japan,Gunma,Annaka,吾妻郡高山村,,,,54,
507,jp,10,12,,,Japan,Gunma,Midori,吾妻郡東吾妻町,,,,48,
508,jp,10,13,,,Japan,Gunma,Shintou,利根郡片品村,,,,15,
509,jp,10,14,,,Japan,Gunma,Yoshioka,利根郡川場村,,,,23,
510,jp,10,15,,,Japan,Gunma,Ueno,利根郡昭和村,,,,1,
511,jp,10,16,,,Japan,Gunma,Kanna,利根郡みなかみ町,,,,2,
512,jp,10,17,,,Japan,Gunma,Shimonita,佐波郡玉村町,,,,6,
513,jp,10,18,,,Japan,Gunma,Nanmoku,邑楽郡板倉町,,,,1,
514,jp,10,19,,,Japan,Gunma,Kanra,邑楽郡明和町,,,,12,
515,jp,10,20,,,Japan,Gunma,Nakanojou,邑楽郡千代田町,,,,14,
516,jp,10,21,,,Japan,Gunma,Naganohara,邑楽郡大泉町,,,,5,
517,jp,10,22,,,Japan,Gunma,Tsumagoi,邑楽郡邑楽町,,,,9,
518,jp,10,23,,,Japan,Gunma,Kusatsu,さいたま市,,,,6,
519,jp,10,24,,,Japan,Gunma,Kouzan,川越市,,,,3,
520,jp,10,25,,,Japan,Gunma,Higashiagatsuma,熊谷市,,,,12,
521,jp,10,26,,,Japan,Gunma,Katashina,川口市,,,,4,
522,jp,10,27,,,Japan,Gunma,Gawaba,行田市,,,,3,
523,jp,10,28,,,Japan,Gunma,Shouwa,秩父市,,,,7,
524,jp,10,29,,,Japan,Gunma,Minakami,所沢市,,,,17,
525,jp,10,30,,,Japan,Gunma,Sawatama,飯能市,,,,36,
526,jp,10,31,,,Japan,Gunma,Itakura,加須市,,,,13,
527,jp,10,32,,,Japan,Gunma,Meiwa,本庄市,,,,11,
528,jp,10,33,,,Japan,Gunma,Chiyoda,東松山市,,,,11,
529,jp,10,34,,,Japan,Gunma,Ooizumi,春日部市,,,,42,
530,jp,10,35,,,Japan,Gunma,Oura,狭山市,,,,26,
531,jp,11,,,,Japan,Saitama,,羽生市,,,,7374,
532,jp,11,01,,,Japan,Saitama,Saitama,鴻巣市,,,,1350,
533,jp,11,02,,,Japan,Saitama,Kawagoe,深谷市,,,,353,
534,jp,11,03,,,Japan,Saitama,Kumagaya,上尾市,,,,191,
535,jp,11,04,,,Japan,Saitama,Kawaguchi,草加市,,,,607,
536,jp,11,05,,,Japan,Saitama,Gyouda,越谷市,,,,78,
537,jp,11,06,,,Japan,Saitama,Chichibu,蕨市,,,,57,
538,jp,11,07,,,Japan,Saitama,Tokorozawa,戸田市,,,,343,
539,jp,11,08,,,Japan,Saitama,Hannou,入間市,,,,78,
540,jp,11,09,,,Japan,Saitama,Kazo,朝霞市,,,,112,
541,jp,11,10,,,Japan,Saitama,Honjou,志木市,,,,77,
542,jp,11,11,,,Japan,Saitama,Higashimatsuyama,和光市,,,,91,
543,jp,11,12,,,Japan,Saitama,Kasukabe,新座市,,,,230,
544,jp,11,13,,,Japan,Saitama,Sayama,桶川市,,,,148,
545,jp,11,14,,,Japan,Saitama,Hanyuu,久喜市,,,,54,
546,jp,11,15,,,Japan,Saitama,Kounosu,北本市,,,,118,
547,jp,11,16,,,Japan,Saitama,Fukaya,八潮市,,,,141,
548,jp,11,17,,,Japan,Saitama,Ageo,富士見市,,,,230,
549,jp,11,18,,,Japan,Saitama,Souka,三郷市,,,,252,
550,jp,11,19,,,Japan,Saitama,Koshigaya,蓮田市,,,,342,
551,jp,11,20,,,Japan,Saitama,Warabi,坂戸市,,,,76,
